URL;Season;Match_ID;Home;Away;Attendance
https://ligue1.com/fr/match-sheet/l1_championship_match_72666/infos;2024_2025;72666;Rennes;Auxerre;28268
https://ligue1.com/fr/match-sheet/l1_championship_match_72667/infos;2024_2025;72667;Angers;Montpellier;12514
https://ligue1.com/fr/match-sheet/l1_championship_match_72668/infos;2024_2025;72668;Auxerre;Lyon;17511
https://ligue1.com/fr/match-sheet/l1_championship_match_72669/infos;2024_2025;72669;Le Havre;Rennes;21582
https://ligue1.com/fr/match-sheet/l1_championship_match_72670/infos;2024_2025;72670;Lens;Reims;38157
https://ligue1.com/fr/match-sheet/l1_championship_match_72671/infos;2024_2025;72671;Monaco;Marseille;13232
https://ligue1.com/fr/match-sheet/l1_championship_match_72672/infos;2024_2025;72672;Nantes;Paris SG;34420
https://ligue1.com/fr/match-sheet/l1_championship_match_72673/infos;2024_2025;72673;Saint Etienne;Brest;32834
https://ligue1.com/fr/match-sheet/l1_championship_match_72674/infos;2024_2025;72674;Strasbourg;Nice;19210
https://ligue1.com/fr/match-sheet/l1_championship_match_72675/infos;2024_2025;72675;Toulouse;Lille;25936
https://ligue1.com/fr/match-sheet/l1_championship_match_72676/infos;2024_2025;72676;Brest;Lens;15049
https://ligue1.com/fr/match-sheet/l1_championship_match_72677/infos;2024_2025;72677;Lille;Auxerre;45929
https://ligue1.com/fr/match-sheet/l1_championship_match_72678/infos;2024_2025;72678;Marseille;Montpellier;66312
https://ligue1.com/fr/match-sheet/l1_championship_match_72679/infos;2024_2025;72679;Monaco;Strasbourg;12825
https://ligue1.com/fr/match-sheet/l1_championship_match_72680/infos;2024_2025;72680;Nice;Angers;25088
https://ligue1.com/fr/match-sheet/l1_championship_match_72681/infos;2024_2025;72681;Paris SG;Le Havre;47113
https://ligue1.com/fr/match-sheet/l1_championship_match_72682/infos;2024_2025;72682;Reims;Toulouse;14908
https://ligue1.com/fr/match-sheet/l1_championship_match_72683/infos;2024_2025;72683;Rennes;Nantes;27880
https://ligue1.com/fr/match-sheet/l1_championship_match_72684/infos;2024_2025;72684;Saint Etienne;Lyon;40372
https://ligue1.com/fr/match-sheet/l1_championship_match_72685/infos;2024_2025;72685;Angers;Lille;12782
https://ligue1.com/fr/match-sheet/l1_championship_match_72686/infos;2024_2025;72686;Le Havre;Monaco;21340
https://ligue1.com/fr/match-sheet/l1_championship_match_72687/infos;2024_2025;72687;Lens;Auxerre;38193
https://ligue1.com/fr/match-sheet/l1_championship_match_72688/infos;2024_2025;72688;Lyon;Rennes;51034
https://ligue1.com/fr/match-sheet/l1_championship_match_72689/infos;2024_2025;72689;Marseille;Brest;62130
https://ligue1.com/fr/match-sheet/l1_championship_match_72690/infos;2024_2025;72690;Montpellier;Reims;10806
https://ligue1.com/fr/match-sheet/l1_championship_match_72691/infos;2024_2025;72691;Nantes;Toulouse;31618
https://ligue1.com/fr/match-sheet/l1_championship_match_72692/infos;2024_2025;72692;Paris SG;Nice;47597
https://ligue1.com/fr/match-sheet/l1_championship_match_72693/infos;2024_2025;72693;Strasbourg;Saint Etienne;19603
https://ligue1.com/fr/match-sheet/l1_championship_match_72694/infos;2024_2025;72694;Auxerre;Le Havre;17194
https://ligue1.com/fr/match-sheet/l1_championship_match_72695/infos;2024_2025;72695;Brest;Montpellier;13121
https://ligue1.com/fr/match-sheet/l1_championship_match_72696/infos;2024_2025;72696;Lille;Marseille;48284
https://ligue1.com/fr/match-sheet/l1_championship_match_72697/infos;2024_2025;72697;Lyon;Lens;52020
https://ligue1.com/fr/match-sheet/l1_championship_match_72698/infos;2024_2025;72698;Nantes;Angers;34556
https://ligue1.com/fr/match-sheet/l1_championship_match_72699/infos;2024_2025;72699;Nice;Reims;24758
https://ligue1.com/fr/match-sheet/l1_championship_match_72700/infos;2024_2025;72700;Saint Etienne;Monaco;37757
https://ligue1.com/fr/match-sheet/l1_championship_match_72701/infos;2024_2025;72701;Strasbourg;Paris SG;19522
https://ligue1.com/fr/match-sheet/l1_championship_match_72702/infos;2024_2025;72702;Toulouse;Rennes;23922
https://ligue1.com/fr/match-sheet/l1_championship_match_72703/infos;2024_2025;72703;Angers;Strasbourg;14391
https://ligue1.com/fr/match-sheet/l1_championship_match_72704/infos;2024_2025;72704;Auxerre;Nantes;17277
https://ligue1.com/fr/match-sheet/l1_championship_match_72705/infos;2024_2025;72705;Brest;Lille;14556
https://ligue1.com/fr/match-sheet/l1_championship_match_72706/infos;2024_2025;72706;Le Havre;Marseille;23831
https://ligue1.com/fr/match-sheet/l1_championship_match_72707/infos;2024_2025;72707;Monaco;Lyon;13578
https://ligue1.com/fr/match-sheet/l1_championship_match_72708/infos;2024_2025;72708;Montpellier;Paris SG;16787
https://ligue1.com/fr/match-sheet/l1_championship_match_72709/infos;2024_2025;72709;Reims;Saint Etienne;18630
https://ligue1.com/fr/match-sheet/l1_championship_match_72710/infos;2024_2025;72710;Rennes;Nice;26118
https://ligue1.com/fr/match-sheet/l1_championship_match_72711/infos;2024_2025;72711;Toulouse;Lens;27890
https://ligue1.com/fr/match-sheet/l1_championship_match_72712/infos;2024_2025;72712;Lens;Monaco;38160
https://ligue1.com/fr/match-sheet/l1_championship_match_72713/infos;2024_2025;72713;Lille;Reims;45599
https://ligue1.com/fr/match-sheet/l1_championship_match_72714/infos;2024_2025;72714;Lyon;Angers;56517
https://ligue1.com/fr/match-sheet/l1_championship_match_72715/infos;2024_2025;72715;Marseille;Rennes;57274
https://ligue1.com/fr/match-sheet/l1_championship_match_72716/infos;2024_2025;72716;Nantes;Montpellier;34780
https://ligue1.com/fr/match-sheet/l1_championship_match_72717/infos;2024_2025;72717;Nice;Brest;30298
https://ligue1.com/fr/match-sheet/l1_championship_match_72718/infos;2024_2025;72718;Paris SG;Auxerre;47926
https://ligue1.com/fr/match-sheet/l1_championship_match_72719/infos;2024_2025;72719;Saint Etienne;Toulouse;38725
https://ligue1.com/fr/match-sheet/l1_championship_match_72720/infos;2024_2025;72720;Strasbourg;Le Havre;19280
https://ligue1.com/fr/match-sheet/l1_championship_match_73117/infos;2025_2026;73117;Angers;Paris FC;12168
https://ligue1.com/fr/match-sheet/l1_championship_match_73118/infos;2025_2026;73118;Auxerre;Lorient;16090
https://ligue1.com/fr/match-sheet/l1_championship_match_73119/infos;2025_2026;73119;Brest;Lille;14840
https://ligue1.com/fr/match-sheet/l1_championship_match_73120/infos;2025_2026;73120;Lens;Lyon;38137
https://ligue1.com/fr/match-sheet/l1_championship_match_73121/infos;2025_2026;73121;Metz;Strasbourg;25009
https://ligue1.com/fr/match-sheet/l1_championship_match_73122/infos;2025_2026;73122;Monaco;Le Havre;11734
https://ligue1.com/fr/match-sheet/l1_championship_match_73123/infos;2025_2026;73123;Nantes;Paris SG;34053
https://ligue1.com/fr/match-sheet/l1_championship_match_73124/infos;2025_2026;73124;Nice;Toulouse;23212
https://ligue1.com/fr/match-sheet/l1_championship_match_73125/infos;2025_2026;73125;Rennes;Marseille;28360
https://ligue1.com/fr/match-sheet/l1_championship_match_73126/infos;2025_2026;73126;Le Havre;Lens;19375
https://ligue1.com/fr/match-sheet/l1_championship_match_73127/infos;2025_2026;73127;Lille;Monaco;43549
https://ligue1.com/fr/match-sheet/l1_championship_match_73128/infos;2025_2026;73128;Lorient;Rennes;12343
https://ligue1.com/fr/match-sheet/l1_championship_match_73129/infos;2025_2026;73129;Lyon;Metz;49853
https://ligue1.com/fr/match-sheet/l1_championship_match_73130/infos;2025_2026;73130;Marseille;Paris FC;64074
https://ligue1.com/fr/match-sheet/l1_championship_match_73131/infos;2025_2026;73131;Nice;Auxerre;22175
https://ligue1.com/fr/match-sheet/l1_championship_match_73132/infos;2025_2026;73132;Paris SG;Angers;47401
https://ligue1.com/fr/match-sheet/l1_championship_match_73133/infos;2025_2026;73133;Strasbourg;Nantes;22468
https://ligue1.com/fr/match-sheet/l1_championship_match_73134/infos;2025_2026;73134;Toulouse;Brest;23158
